item,total_amount,cumulative_percent,ABC_group
sku18027,29978,75.08555728820659,A
sku29207,29976,75.090325917263,A
sku30274,29975,75.09509438723786,A
sku4203,29975,75.09986285721271,A
sku56,29974,75.104631168106,A
sku5044,29971,75.10939900175457,A
sku11427,29968,75.11416635815846,A
sku4958,29965,75.11893323731765,A
sku26492,29964,75.12369995739525,A
sku19955,29955,75.12846524573877,A
sku579,29955,75.13323053408227,A
sku25886,29919,75.13799009548936,A
sku30292,29913,75.14274870240705,A
sku1588,29902,75.14750555942751,A
sku28561,29887,75.15226003022445,A
sku27129,29887,75.1570145010214,A
sku12765,29884,75.16176849457364,A
sku16723,29882,75.16652216996275,A
sku9507,29860,75.17127234555737,A
sku541,29855,75.17602172574416,A
sku17935,29843,75.18076919695216,A
sku9075,29842,75.18551650907858,A
sku15209,29842,75.19026382120501,A
sku29313,29835,75.19501001976046,A
sku3230,29833,75.19975590015278,A
sku29938,29825,75.20450050789256,A
sku12700,29824,75.20924495655078,A
sku12692,29814,75.21398781439332,A
sku3425,29805,75.21872924050176,A
sku1928,29797,75.22346939395767,A
sku15407,29793,75.2282089110873,A
sku7301,29786,75.23294731464595,A
sku2204,29780,75.23768476371522,A
sku2038,29765,75.24241982656096,A
sku6302,29763,75.24715457124358,A
sku27816,29762,75.25188915684464,A
sku10855,29760,75.25662342428257,A
sku7760,29759,75.26135753263891,A
sku27327,29752,75.2660905274243,A
sku23804,29743,75.27082209047558,A
sku6806,29734,75.27555222179274,A
sku27322,29720,75.28028012596798,A
sku13322,29720,75.2850080301432,A
sku8396,29715,75.2897351389106,A
sku23564,29713,75.29446192951487,A
sku28141,29712,75.29918856103757,A
sku928,29707,75.30391439715243,A
sku6389,29691,75.3086376879622,A
sku25629,29670,75.31335763805909,A
sku9332,29663,75.318076474585,A
sku29463,29627,75.32278958417447,A
sku16471,29621,75.32750173927457,A
sku3362,29613,75.33221262172212,A
sku23248,29604,75.33692207243557,A
sku20013,29586,75.3416286596808,A
sku24635,29581,75.3463344515182,A
sku20029,29568,75.35103817529523,A
sku27210,29564,75.355741262746,A
sku24079,29562,75.36044403203361,A
sku19893,29558,75.36514616499497,A
sku9351,29550,75.3698470253038,A
sku29551,29536,75.37454565847067,A
sku12868,29506,75.37923951919053,A
sku20517,29496,75.38393178909473,A
sku6503,29493,75.38862358175422,A
sku19376,29482,75.39331362451648,A
sku13250,29472,75.39800207646307,A
sku28264,29468,75.40268989208337,A
sku19056,29465,75.40737723045899,A
sku14387,29465,75.41206456883461,A
sku24208,29463,75.41675158904708,A
sku15329,29459,75.42143797293329,A
sku27576,29456,75.4261238795748,A
sku16778,29442,75.43080755907438,A
sku29414,29436,75.43549028408454,A
sku11436,29435,75.44017285001313,A
sku3277,29433,75.4448550977786,A
sku29506,29428,75.44953655013623,A
sku14474,29427,75.4542178434123,A
sku26553,29424,75.45889865944365,A
sku21784,29422,75.46357915731188,A
sku23881,29420,75.46825933701697,A
sku18799,29420,75.47293951672206,A
sku14682,29409,75.47761794652992,A
sku30328,29407,75.48229605817464,A
sku6249,29362,75.48696701114885,A
sku27357,29359,75.49163748687833,A
sku17840,29357,75.4963076444447,A
sku26749,29351,75.50097684752166,A
sku7761,29343,75.50564477794607,A
sku3822,29328,75.510310322147,A
sku8991,29325,75.51497538910321,A
sku18200,29324,75.51964029697787,A
sku10534,29300,75.5243013868949,A
sku26406,29296,75.52896184048566,A
sku14310,29295,75.53362213499486,A
sku18271,29292,75.53828195225937,A
sku14948,29289,75.54294129227917,A
sku10994,29286,75.54760015505425,A
sku14047,29268,75.55225615436115,A
sku1009,29258,75.55691056285237,A
sku29241,29252,75.56156401685418,A
sku18542,29243,75.5662160391219,A
sku25682,29234,75.57086662965548,A
sku22560,29217,75.57551451580245,A
sku24707,29183,75.58015699317615,A
sku21795,29169,75.58479724340788,A
sku9436,29168,75.58943733455806,A
sku20351,29157,75.59407567581098,A
sku10282,29154,75.59871353981923,A
sku2468,29140,75.60334917668553,A
sku29487,29116,75.6079809955942,A
sku16167,29094,75.61260931470841,A
sku29292,29086,75.61723636117009,A
sku17398,29071,75.62186102140825,A
sku28872,29044,75.62648138644408,A
sku3083,29035,75.63110031974584,A
sku7623,29032,75.63571877580289,A
sku6164,29029,75.64033675461522,A
sku23541,28989,75.64494837016488,A
sku14612,28986,75.64955950846984,A
sku10990,28984,75.65417032861166,A
sku11134,28979,75.65878035334565,A
sku23768,28973,75.66338942359023,A
sku14160,28972,75.66799833475325,A
sku11474,28965,75.6726061323453,A
sku19506,28952,75.67721186187697,A
sku266,28921,75.68181265988005,A
sku17496,28913,75.68641218523061,A
sku7554,28899,75.69100948343923,A
sku2957,28892,75.69560566807687,A
sku4179,28891,75.70020169363295,A
sku14446,28889,75.70479740102589,A
sku2446,28883,75.70939215392943,A
sku756,28839,75.71397990724402,A
sku28070,28823,75.71856511525354,A
sku21612,28807,75.72314777795798,A
sku124,28805,75.72773012249928,A
sku19872,28779,75.73230833091984,A
sku12104,28778,75.73688638025882,A
sku7345,28773,75.74146363418998,A
sku3971,28764,75.74603945638704,A
sku26349,28764,75.75061527858409,A
sku13587,28762,75.75519078261802,A
sku25814,28761,75.75976612757036,A
sku2858,28758,75.76434099527802,A
sku23575,28757,75.7689157039041,A
sku15546,28756,75.7734902534486,A
sku14166,28753,75.77806432574843,A
sku13387,28747,75.78263744355883,A
sku12202,28745,75.78721024320612,A
sku22576,28745,75.79178304285338,A
sku4373,28738,75.7963547289297,A
sku20973,28727,75.80092466510877,A
sku28746,28722,75.80549380587999,A
sku9607,28707,75.81006056042771,A
sku17793,28706,75.81462715589387,A
sku25242,28704,75.8191934331969,A
sku12841,28693,75.82375796060269,A
sku27556,28693,75.82832248800847,A
sku16138,28683,75.8328854245986,A
sku9004,28683,75.8374483611887,A
sku12466,28667,75.84200875247375,A
sku15250,28665,75.84656882559565,A
sku5781,28656,75.85112746698344,A
sku28871,28644,75.85568419939244,A
sku1759,28624,75.8602377501701,A
sku19145,28608,75.86478875564268,A
sku18920,28603,75.86933896570743,A
sku2110,28597,75.87388822128277,A
sku2893,28592,75.87843668145027,A
sku3055,28592,75.88298514161778,A
sku20650,28588,75.88753296545902,A
sku20796,28586,75.89208047113712,A
sku5062,28579,75.89662686324424,A
sku10556,28578,75.90117309626982,A
sku22970,28563,75.90571694307187,A
sku24251,28554,75.91025935813983,A
sku30103,28553,75.91480161412622,A
sku25204,28533,75.91934068848126,A
sku12950,28530,75.9238792855916,A
sku9570,28526,75.92841724637567,A
sku1091,28513,75.93295313909938,A
sku22714,28512,75.93748887274151,A
sku13326,28504,75.9420233337311,A
sku15820,28497,75.94655668114973,A
sku6202,28496,75.9510898694868,A
sku14397,28492,75.95562242149758,A
sku13009,28483,75.96015354177428,A
sku29518,28471,75.96468275307215,A
sku16682,28466,75.9692111689622,A
sku15252,28460,75.97373863036285,A
sku24905,28452,75.97826481911095,A
sku6865,28451,75.9827908487775,A
sku15804,28423,75.98731242416015,A
sku8244,28421,75.99183368137967,A
sku15090,28418,75.9963544613545,A
sku14171,28418,76.00087524132933,A
sku10257,28417,76.00539586222258,A
sku15227,28403,76.0099142559739,A
sku17352,28395,76.01443137707268,A
sku24417,28395,76.01894849817145,A
sku4516,28376,76.02346259672046,A
sku16760,28375,76.0279765361879,A
sku3712,28371,76.03248983932906,A
sku18053,28366,76.0370023470624,A
sku9549,28362,76.04151421846946,A
sku18873,28356,76.04602513538711,A
sku19750,28352,76.05053541597852,A
sku24338,28351,76.05504553748834,A
sku16612,28350,76.0595554999166,A
sku12030,28346,76.0640648260186,A
sku15193,28341,76.06857335671275,A
sku13353,28337,76.07308125108064,A
sku29439,28332,76.07758835004068,A
sku28422,28332,76.08209544900073,A
sku11413,28330,76.08660222979765,A
sku30568,28327,76.09110853334985,A
sku19245,28326,76.0956146778205,A
sku22322,28319,76.10011970872019,A
sku23625,28273,76.10461742186779,A
sku24736,28265,76.10911386236283,A
sku353,28255,76.11360871204221,A
sku14188,28253,76.11810324355845,A
sku3149,28251,76.12259745691156,A
sku3533,28240,76.12708992036744,A
sku8694,28232,76.13158111117077,A
sku28886,28220,76.13607039299531,A
sku8608,28217,76.14055919757514,A
sku8299,28209,76.14504672950243,A
sku4414,28197,76.14953235245092,A
sku28470,28196,76.15401781631785,A
sku2969,28195,76.1585031211032,A
sku1609,28195,76.16298842588854,A
sku15803,28193,76.16747341251077,A
sku23069,28189,76.17195776280671,A
sku27708,28178,76.17644036320542,A
sku16783,28168,76.18092137278848,A
sku29555,28163,76.18540158696368,A
sku23587,28158,76.18988100573104,A
sku7463,28147,76.19435867460118,A
sku1397,28126,76.19883300275839,A
sku8138,28111,76.2033049446921,A
sku4184,28097,76.20777465948387,A
sku7907,28089,76.21224310162312,A
sku1314,28086,76.21671106651765,A
sku4566,28072,76.22117680427024,A
sku20437,28069,76.22564206477814,A
sku20023,28063,76.23010637079662,A
sku24795,28055,76.23456940416258,A
sku30070,28049,76.23903148303913,A
sku3250,28043,76.24349260742628,A
sku21156,28043,76.24795373181344,A
sku24878,28042,76.25241469711901,A
sku6871,28041,76.25687550334303,A
sku3687,28024,76.2613336051804,A
sku22048,28008,76.26578916171269,A
sku8912,27997,76.27024296834776,A
sku10401,27997,76.27469677498281,A
sku22034,27990,76.27914946804691,A
sku24783,27987,76.2836016838663,A
sku17044,27986,76.28805374060413,A
sku4078,27984,76.2925054791788,A
sku6090,27980,76.29695658142722,A
sku9630,27980,76.30140768367565,A
sku1278,27979,76.3058586268425,A
sku12563,27973,76.31030861551994,A
sku28533,27971,76.31475828603426,A
sku29181,27968,76.31920747930387,A
sku5266,27965,76.32365619532878,A
sku7672,27964,76.32810475227213,A
sku29936,27954,76.3325517183998,A
sku7119,27926,76.33699423024359,A
sku24469,27924,76.34143642392426,A
sku28683,27924,76.34587861760491,A
sku16970,27919,76.35032001587774,A
sku20195,27904,76.35475902792706,A
sku28386,27903,76.3591978808948,A
sku19520,27893,76.36363514304688,A
sku13714,27880,76.36807033713859,A
sku16092,27877,76.37250505398559,A
sku16436,27872,76.37693897542476,A
sku24634,27871,76.38137273778236,A
sku6250,27869,76.38580618197683,A
sku17929,27865,76.39023898984503,A
sku29916,27847,76.39466893424502,A
sku27235,27846,76.39909871956344,A
sku4479,27843,76.40352802763717,A
sku6363,27842,76.40795717662931,A
sku20742,27831,76.41238457572423,A
sku9356,27823,76.41681070216661,A
sku16227,27813,76.42123523779331,A
sku5025,27811,76.42565945525689,A
sku17107,27806,76.43008287731263,A
sku29153,27795,76.43450454947113,A
sku3380,27791,76.43892558530337,A
sku3184,27787,76.44334598480931,A
sku6912,27786,76.44776622523372,A
sku7263,27772,76.45218423851617,A
sku30001,27740,76.45659716118848,A
sku19695,27739,76.46100992477922,A
sku18205,27727,76.46542077939115,A
sku19605,27722,76.46983083859526,A
sku29004,27721,76.47424073871778,A
sku3039,27714,76.47864952526935,A
sku53,27712,76.48305799365777,A
sku5668,27710,76.48746614388307,A
sku12542,27703,76.49187318053738,A
sku29527,27698,76.49627942178387,A
sku9440,27697,76.5006855039488,A
sku23584,27690,76.50509047254275,A
sku29023,27688,76.50949512297356,A
sku14634,27677,76.51389802350714,A
sku16110,27673,76.51830028771445,A
sku25186,27662,76.52270080202452,A
sku11186,27660,76.52710099817145,A
sku30429,27646,76.53149896717645,A
sku28379,27645,76.53589677709988,A
sku29331,27632,76.54029251896294,A
sku21159,27630,76.54468794266286,A
sku18988,27615,76.54908098013927,A
sku10555,27602,76.5534719495553,A
sku19704,27586,76.55786037366627,A
sku24020,27584,76.56224847961411,A
sku21856,27581,76.56663610831724,A
sku22273,27580,76.57102357793882,A
sku9179,27566,76.57540882041843,A
sku4584,27566,76.57979406289806,A
sku24688,27563,76.58417882813299,A
sku19794,27560,76.58856311612321,A
sku8393,27528,76.59294231350329,A
sku19214,27524,76.59732087455708,A
sku6058,27520,76.60169879928462,A
sku20310,27509,76.60607497411492,A
sku14214,27507,76.61045083078209,A
sku29102,27500,76.61482557387829,A
sku18706,27494,76.61919936248506,A
sku22749,27493,76.62357299201031,A
sku27330,27490,76.62794614429083,A
sku30405,27488,76.63231897840821,A
sku7902,27487,76.63669165344403,A
sku796,27486,76.64106416939829,A
sku4541,27463,76.6454330264765,A
sku4503,27454,76.64980045182061,A
sku24067,27454,76.65416787716471,A
sku6473,27438,76.65853275720374,A
sku30531,27433,76.66289684183494,A
sku20666,27428,76.6672601310583,A
sku5607,27424,76.6716227839554,A
sku23381,27412,76.67598352787368,A
sku9686,27406,76.68034331730256,A
sku19017,27404,76.68470278856832,A
sku27785,27404,76.68906225983406,A
sku14833,27403,76.69342157201824,A
sku24232,27400,76.69778040695773,A
sku10738,27397,76.7021387646525,A
sku423,27395,76.70649680418416,A
sku21475,27384,76.71085309381856,A
sku13180,27379,76.71520858804513,A
sku7183,27361,76.71956121880349,A
sku24289,27359,76.72391353139872,A
sku5270,27335,76.72826202603633,A
sku14380,27334,76.73261036159239,A
sku19832,27326,76.7369574244959,A
sku21936,27315,76.74130273750217,A
sku22161,27315,76.74564805050845,A
sku3491,27308,76.74999224994376,A
sku5679,27306,76.75433613121592,A
sku4508,27305,76.75867985340653,A
sku1187,27302,76.76302309835242,A
sku22307,27284,76.76736347983012,A
sku29759,27284,76.77170386130781,A
sku16517,27279,76.77604344737767,A
sku26421,27278,76.78038287436596,A
sku24111,27269,76.78472086962014,A
sku22404,27259,76.78905727405866,A
sku11269,27258,76.79339351941562,A
sku9405,27248,76.7977281739569,A
sku21637,27241,76.80206171492719,A
sku10523,27217,76.8063914379399,A
sku27039,27213,76.81072052462632,A
sku30477,27210,76.81504913406805,A
sku26162,27205,76.81937694810193,A
sku6644,27203,76.82370444397269,A
sku2173,27203,76.82803193984344,A
sku12932,27187,76.83235689040913,A
sku27685,27181,76.83668088648541,A
sku23865,27179,76.84100456439855,A
sku12002,27171,76.84532696965915,A
sku5357,27165,76.84964842043036,A
sku23660,27160,76.85396907579373,A
sku29565,27153,76.85828861758613,A
sku241,27152,76.86260800029696,A
sku6531,27151,76.86692722392623,A
sku6477,27149,76.87124612939236,A
sku22165,27146,76.87556455761379,A
sku29632,27134,76.8798810768564,A
sku27919,27133,76.88419743701746,A
sku22113,27121,76.88851188819972,A
sku23522,27115,76.89282538489256,A
sku5540,27106,76.8971374498513,A
sku19140,27097,76.90144808307593,A
sku20183,27097,76.90575871630058,A
sku29475,27095,76.9100690313621,A
sku7977,27076,76.91437632387382,A
sku15987,27069,76.91868250281459,A
sku13927,27068,76.92298852267378,A
sku27474,27062,76.92729358804357,A
sku7989,27059,76.93159817616865,A
sku11889,27051,76.9359014916412,A
sku598,27047,76.94020417078748,A
sku23935,27043,76.9445062136075,A
sku9500,27039,76.94880762010125,A
sku30368,27035,76.95310839026872,A
sku6585,27028,76.95740804686523,A
sku1084,27017,76.96170595356449,A
sku9687,27011,76.96600290577436,A
sku1962,27002,76.97029842625011,A
sku8335,27001,76.97459378764432,A
sku26027,26997,76.97888851271225,A
sku16519,26996,76.9831830786986,A
sku1290,26992,76.9874770083587,A
sku26190,26982,76.9917693472031,A
sku18391,26977,76.9960608906397,A
sku27938,26977,77.00035243407628,A
sku653,26975,77.00464365934972,A
sku11073,26971,77.0089342482969,A
sku394,26970,77.01322467816252,A
sku8979,26966,77.01751447170186,A
sku4211,26952,77.02180203809928,A
sku1685,26947,77.02608880908883,A
sku22867,26944,77.0303751028337,A
sku11806,26940,77.03466076025231,A
sku24191,26927,77.03894434961053,A
sku15364,26925,77.04322762080562,A
sku23380,26916,77.04750946026661,A
sku3099,26913,77.0517908224829,A
sku9627,26910,77.05607170745449,A
sku8457,26899,77.06035084252883,A
sku5300,26893,77.06462902311377,A
sku5921,26889,77.06890656737245,A
sku2629,26880,77.07318267989703,A
sku23979,26868,77.07745688344278,A
sku24930,26867,77.08173092790699,A
sku10201,26862,77.08600417696336,A
sku23766,26856,77.0902764715303,A
sku21489,26851,77.09454797068943,A
sku17820,26848,77.09881899260385,A
sku5827,26837,77.10308826462104,A
sku26814,26827,77.10735594582255,A
sku20011,26826,77.11162346794251,A
sku17968,26825,77.11589083098087,A
sku15259,26822,77.12015771677456,A
sku14393,26798,77.12442078461062,A
sku6002,26795,77.12868337520199,A
sku13651,26789,77.13294501130395,A
sku26404,26786,77.1372061701612,A
sku8472,26786,77.14146732901847,A
sku22320,26771,77.14572610165223,A
sku23949,26771,77.14998487428598,A
sku3117,26760,77.15424189702249,A
sku12349,26751,77.1584974880249,A
sku11428,26745,77.1627521245379,A
sku21272,26730,77.16700437482741,A
sku20265,26722,77.17125535246437,A
sku2081,26712,77.17550473928566,A
sku11414,26708,77.1797534897807,A
sku3305,26705,77.184001763031,A
sku17549,26705,77.18825003628133,A
sku3818,26704,77.19249815045009,A
sku9215,26702,77.1967459464557,A
sku21165,26688,77.2009915153194,A
sku14141,26685,77.20523660693837,A
sku21952,26681,77.20948106223109,A
sku3782,26680,77.21372535844223,A
sku5154,26667,77.217967586593,A
sku5563,26661,77.22220886025437,A
sku6690,26658,77.22644965667104,A
sku26014,26649,77.2306890213536,A
sku29661,26642,77.2349272724652,A
sku22116,26642,77.23916552357679,A
sku460,26631,77.24340202479114,A
sku20528,26630,77.24763836692394,A
sku6700,26630,77.25187470905671,A
sku13462,26628,77.25611073302638,A
sku6641,26596,77.26034166638588,A
sku12792,26596,77.26457259974538,A
sku14828,26593,77.26880305586018,A
sku9476,26577,77.27303096666991,A
sku18944,26568,77.27725744574553,A
sku19202,26566,77.28148360665803,A
sku9885,26555,77.28570801767329,A
sku16298,26543,77.28993051970973,A
sku18632,26533,77.2941514309305,A
sku8614,26530,77.29837186490658,A
sku8374,26526,77.30259166255638,A
sku23124,26521,77.30681066479835,A
sku15912,26519,77.31102934887718,A
sku15569,26510,77.31524660122192,A
sku15295,26500,77.31946226275099,A
sku20024,26495,77.3236771288722,A
sku12254,26495,77.32789199499342,A
sku27533,26493,77.33210654295152,A
sku20249,26485,77.33631981825707,A
sku11813,26474,77.34053134366539,A
sku11009,26473,77.34474270999213,A
sku30081,26466,77.3489529627479,A
sku5174,26457,77.3531617837696,A
sku10232,26452,77.35736980938343,A
sku978,26451,77.3615776759157,A
sku20408,26435,77.3657829971429,A
sku25945,26416,77.36998529582031,A
sku29957,26410,77.37418664000832,A
sku14138,26396,77.3783857570544,A
sku217,26391,77.38258407869264,A
sku10467,26390,77.38678224124934,A
sku2754,26378,77.3909784948272,A
sku4801,26368,77.3951731575894,A
sku17380,26367,77.39936766127002,A
sku5800,26366,77.40356200586909,A
sku24278,26358,77.40775507781562,A
sku21356,26346,77.41194624078334,A
sku5642,26343,77.41613692650635,A
sku6663,26341,77.42032729406624,A
sku6573,26340,77.42451750254456,A
sku12250,26295,77.42870055235235,A
sku6837,26292,77.43288312491545,A
sku6201,26286,77.43706474298915,A
